Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.15     0.00   100000     0.00     0.00  std::_Function_handler<void (int), Kosarajudeque()::{lambda(int)#1}>::_M_invoke(std::_Any_data const&, int&&)
  0.00      0.15     0.00   100000     0.00     0.00  std::_Function_handler<void (int, int), Kosarajudeque()::{lambda(int, int)#2}>::_M_invoke(std::_Any_data const&, int&&, int&&)
  0.00      0.15     0.00   100000     0.00     0.00  std::enable_if<is_invocable_r_v<void, Kosarajudeque()::{lambda(int)#1}&, int>, void>::type std::__invoke_r<void, Kosarajudeque()::{lambda(int)#1}&, int>(Kosarajudeque()::{lambda(int)#1}&, int&&)
  0.00      0.15     0.00   100000     0.00     0.00  std::enable_if<is_invocable_r_v<void, Kosarajudeque()::{lambda(int, int)#2}&, int, int>, void>::type std::__invoke_r<void, Kosarajudeque()::{lambda(int, int)#2}&, int, int>(Kosarajudeque()::{lambda(int, int)#2}&, int&&, int&&)
  0.00      0.15     0.00   100000     0.00     0.00  void std::__invoke_impl<void, Kosarajudeque()::{lambda(int)#1}&, int>(std::__invoke_other, Kosarajudeque()::{lambda(int)#1}&, int&&)
  0.00      0.15     0.00   100000     0.00     0.00  void std::__invoke_impl<void, Kosarajudeque()::{lambda(int, int)#2}&, int, int>(std::__invoke_other, Kosarajudeque()::{lambda(int, int)#2}&, int&&, int&&)
  0.00      0.15     0.00   100000     0.00     0.00  Kosarajudeque()::{lambda(int)#1}::operator()(int) const
  0.00      0.15     0.00   100000     0.00     0.00  Kosarajudeque()::{lambda(int, int)#2}::operator()(int, int) const
  0.00      0.15     0.00    70839     0.00     0.00  std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::end()
  0.00      0.15     0.00    70823     0.00     0.00  __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&)
  0.00      0.15     0.00    70823     0.00     0.00  std::allocator<int>::allocator(std::allocator<int> const&)
  0.00      0.15     0.00    70821     0.00     0.00  void __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::construct<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >&&)
  0.00      0.15     0.00    70821     0.00     0.00  __gnu_cxx::__normal_iterator<std::deque<int, std::allocator<int> >*, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > >::operator*() const
  0.00      0.15     0.00    70821     0.00     0.00  __gnu_cxx::__normal_iterator<std::deque<int, std::allocator<int> >*, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > >::operator-(long) const
  0.00      0.15     0.00    70821     0.00     0.00  std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl(std::allocator<int>&&)
  0.00      0.15     0.00    70821     0.00     0.00  std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_M_swap_data(std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data&)
  0.00      0.15     0.00    70821     0.00     0.00  std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data(std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data&&)
  0.00      0.15     0.00    70821     0.00     0.00  std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data(std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data const&)
  0.00      0.15     0.00    70821     0.00     0.00  std::_Deque_base<int, std::allocator<int> >::_Deque_base(std::_Deque_base<int, std::allocator<int> >&&)
  0.00      0.15     0.00    70821     0.00     0.00  void std::allocator_traits<std::allocator<std::deque<int, std::allocator<int> > > >::construct<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> > >(std::allocator<std::deque<int, std::allocator<int> > >&, std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >&&)
  0.00      0.15     0.00    70821     0.00     0.00  std::deque<int, std::allocator<int> >::deque(std::deque<int, std::allocator<int> >&&)
  0.00      0.15     0.00    70821     0.00     0.00  std::deque<int, std::allocator<int> >& std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::emplace_back<std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >&&)
  0.00      0.15     0.00    70821     0.00     0.00  std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::back()
  0.00      0.15     0.00    70821     0.00     0.00  std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::push_back(std::deque<int, std::allocator<int> >&&)
  0.00      0.15     0.00    70821     0.00     0.00  std::remove_reference<std::deque<int, std::allocator<int> >&>::type&& std::move<std::deque<int, std::allocator<int> >&>(std::deque<int, std::allocator<int> >&)
  0.00      0.15     0.00    70821     0.00     0.00  std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data> >, std::is_move_constructible<std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data>, std::is_move_assignable<std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data> >::value, void>::type std::swap<std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data>(std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data&, std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data&)
  0.00      0.15     0.00    50001     0.00     0.00  std::_Deque_iterator<int, int&, int*>::operator--()
  0.00      0.15     0.00    50001     0.00     0.00  std::operator<(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&)
  0.00      0.15     0.00    50000     0.00     0.00  std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<int> >, std::is_move_constructible<int>, std::is_move_assignable<int> >::value, void>::type std::swap<int>(int&, int&)
